Location,State,Lat,Long
LAKE POINSETT,SD,44.36,-97.13
ARMOUR,SD,43.31,-98.34
ARTESIAN,SD,44,-97.92
FORESTBURG,SD,44,-97.92
FEDORA,SD,44,-97.78
ASHTON,SD,44.99,-98.49
ATHOL,SD,44.99,-98.49
ASTORIA,SD,44.55,-96.54
AURORA,SD,44.28,-96.68
AVON,SD,43,-98.05
BADGER,SD,44.48,-97.2
BALTIC,SD,43.75,-96.73
BARNARD,SD,45.73,-98.49
BRAINARD,SD,45.73,-98.49
BATESLAND,SD,43.12,-102.1
DENBY,SD,43.12,-102.1
BATH,SD,45.46,-98.32
BELLE FOURCHE,SD,44.66,-103.85
FRUITDALE,SD,44.66,-103.85
MASON,SD,44.66,-103.85
WILLET,SD,44.66,-103.85
BELVIDERE,SD,43.83,-101.27
BERESFORD,SD,43.07,-96.78
ALSEN,SD,43.07,-96.78
EMMET,SD,43.07,-96.78
BIG STONE CITY,SD,45.29,-96.46
BIG STONE CTY,SD,45.29,-96.46
BIG STONE,SD,45.29,-96.46
BISON,SD,45.52,-102.46
ADA,SD,45.52,-102.46
BIXBY,SD,45.52,-102.46
CASH,SD,45.52,-102.46
CHANCE,SD,45.52,-102.46
GOVERT,SD,45.52,-102.46
PRAIRIE CITY,SD,45.53,-102.8
DATE,SD,45.53,-102.8
GLENDO,SD,45.53,-102.8
IMOGENE,SD,45.53,-102.8
STROOL,SD,45.53,-102.8
RALPH,SD,45.77,-103.06
BLACK HAWK,SD,44.16,-103.25
SUMMERSET,SD,44.16,-103.25
BLUNT,SD,44.51,-99.98
DEGRAY,SD,44.51,-99.98
BONESTEEL,SD,43.07,-98.94
BOWDLE,SD,45.45,-99.65
ELLSWORTH AFB,SD,44.14,-103.07
BOX ELDER,SD,44.11,-103.07
BRADLEY,SD,45.09,-97.64
CROCKER,SD,45.09,-97.64
BRANDON,SD,43.59,-96.57
CORSON,SD,43.59,-96.57
ROWENA,SD,43.59,-96.57
BRANDT,SD,44.66,-96.62
BRENTFORD,SD,45.15,-98.32
BRIDGEWATER,SD,43.55,-97.49
DOLTON,SD,43.55,-97.49
SILVER LAKE,SD,43.55,-97.49
STANLEY CORNER,SD,43.55,-97.49
BRISTOL,SD,45.34,-97.74
BUTLER,SD,45.34,-97.74
BRITTON,SD,45.78,-97.74
KIDDER,SD,45.78,-97.74
NEWARK,SD,45.78,-97.74
SPAIN,SD,45.78,-97.74
SUNSET COLONY,SD,45.78,-97.74
BROOKINGS,SD,44.3,-96.78
LAKE CAMPBELL,SD,44.3,-96.78
SD STATE UNIV,SD,44.3,-96.78
SOUTH DAKOTA STATE UNIV,SD,44.3,-96.78
BRUCE,SD,44.43,-96.88
OAKWOOD LAKE,SD,44.43,-96.88
BRYANT,SD,44.58,-97.46
BUFFALO,SD,45.58,-103.54
LUDLOW,SD,45.83,-103.38
OLSON,SD,45.83,-103.38
WILSON CORNER,SD,45.83,-103.38
BUFFALO GAP,SD,43.49,-103.31
BULLHEAD,SD,45.76,-101.08
BURKE,SD,43.18,-99.29
LUCAS,SD,43.18,-99.29
CAMP CROOK,SD,45.54,-103.97
SKY RANCH,SD,45.54,-103.97
GUSTAVE,SD,45.54,-103.97
CANISTOTA,SD,43.59,-97.29
RUMPUS RIDGE,SD,43.59,-97.29
CANOVA,SD,43.88,-97.5
EPIPHANY,SD,43.88,-97.5
CANTON,SD,43.3,-96.58
CAPUTA,SD,43.99,-102.98
FARMINGDALE,SD,43.99,-102.98
CARPENTER,SD,44.63,-97.91
BLOOMFIELD,SD,44.63,-97.91
CARTHAGE,SD,44.16,-97.71
CASTLEWOOD,SD,44.72,-97.03
KONES CORNER,SD,44.72,-97.03
CAVOUR,SD,44.37,-98.04
CENTERVILLE,SD,43.11,-96.95
DALESBURG,SD,43.11,-96.95
CHAMBERLAIN,SD,43.8,-99.32
BIJOU HILLS,SD,43.8,-99.32
OLA,SD,43.8,-99.32
ST JOSEPH INDIAN SCHOOL,SD,43.8,-99.32
CHANCELLOR,SD,43.37,-96.98
CHESTER,SD,43.89,-96.92
FRANKLIN,SD,43.89,-96.92
LAKE BRANDT,SD,43.89,-96.92
CLAIRE CITY,SD,45.85,-97.1
AMHERST,SD,45.73,-97.92
CLAREMONT,SD,45.67,-98.01
HUFFTON,SD,45.67,-98.01
CLARK,SD,44.88,-97.73
CLEAR LAKE,SD,44.76,-96.68
ALTAMONT,SD,44.76,-96.68
TUNNERVILLE,SD,44.76,-96.68
COLMAN,SD,43.98,-96.81
COLOME,SD,43.26,-99.71
COLTON,SD,43.78,-96.92
HUNTIMER,SD,43.78,-96.92
COLUMBIA,SD,45.61,-98.31
SAND LAKE,SD,45.61,-98.31
TACOMA PARK,SD,45.61,-98.31
HOUGHTON,SD,45.76,-98.21
CONDE,SD,45.15,-98.09
VERDON,SD,45.15,-98.09
CRANDALL,SD,45.15,-98.09
CORONA,SD,45.33,-96.76
LINDEN BEACH,SD,45.33,-96.76
SHADY BEACH,SD,45.33,-96.76
CORSICA,SD,43.42,-98.4
HARRISON,SD,43.44,-98.52
CRESBARD,SD,45.16,-98.94
CROOKS,SD,43.66,-96.8
RENNER,SD,43.66,-96.8
CUSTER,SD,43.76,-103.6
CRAZY HORSE,SD,43.76,-103.6
BAKERVILLE,SD,43.76,-103.6
BLUEBELL,SD,43.76,-103.6
GAME LODGE,SD,43.76,-103.6
HARNEY PEAK,SD,43.76,-103.6
SANATOR,SD,43.76,-103.6
SYLVAN LAKE,SD,43.76,-103.6
DAVIS,SD,43.25,-96.99
DEADWOOD,SD,44.38,-103.72
PLUMA,SD,44.38,-103.72
ROUBAIX,SD,44.38,-103.72
DELL RAPIDS,SD,43.82,-96.71
DELMONT,SD,43.26,-98.15
DE SMET,SD,44.38,-97.54
DIMOCK,SD,43.47,-97.98
DOLAND,SD,44.89,-98.09
DRAPER,SD,43.92,-100.53
CHERRY CREEK,SD,44.6,-101.5
ELWOOD,SD,44.6,-101.5
DUPREE,SD,45.04,-101.6
OHEM,SD,45.04,-101.6
RED ELM,SD,45.04,-101.6
EAGLE BUTTE,SD,45,-101.23
PARADE,SD,45,-101.23
CHEYENNE RIVER RESERVATION,SD,45,-101.23
STANDING ROCK RESERVATION,SD,45,-101.23
EDEN,SD,45.61,-97.42
EDGEMONT,SD,43.29,-103.82
ARDMORE,SD,43.29,-103.82
BURDOCK,SD,43.29,-103.82
DEWEY,SD,43.29,-103.82
PROVO,SD,43.29,-103.82
LAUZEN,SD,43.29,-103.82
ELK POINT,SD,42.68,-96.68
JUNCTION CITY,SD,42.68,-96.68
RICHLAND,SD,42.68,-96.68
SPINK,SD,42.68,-96.68
ELKTON,SD,44.23,-96.47
WARD,SD,44.23,-96.47
EMERY,SD,43.6,-97.62
CLAYTON,SD,43.6,-97.62
ENNING,SD,44.57,-102.56
ESTELLINE,SD,44.57,-96.9
DEMPSTER,SD,44.57,-96.9
ETHAN,SD,43.54,-97.98
EUREKA,SD,45.76,-99.62
ARTAS,SD,45.76,-99.62
GREENWAY,SD,45.76,-99.62
HILLS,SD,45.76,-99.62
HILLSVIEW,SD,45.76,-99.62
FAIRBURN,SD,43.68,-103.2
FLEMING,SD,43.68,-103.2
FAIRFAX,SD,43.02,-98.88
FAIRVIEW,SD,43.22,-96.48
FAITH,SD,45.02,-102.03
AUANCE,SD,45.02,-102.03
COOPER,SD,45.02,-102.03
EDSON,SD,45.02,-102.03
MAURINE,SD,45.02,-102.03
MOREAU,SD,45.02,-102.03
USTA,SD,45.02,-102.03
FAULKTON,SD,45.03,-99.12
MIRANDA,SD,45.03,-99.12
NORBECK,SD,45.03,-99.12
WECOTA,SD,45.03,-99.12
BURKMERE,SD,45.03,-99.12
EGAN,SD,43.99,-96.65
FLANDREAU,SD,44.04,-96.59
FLORENCE,SD,45.05,-97.32
FORT MEADE,SD,44.41,-103.47
FORT PIERRE,SD,44.36,-100.37
MISSION RIDGE,SD,44.36,-100.37
LACY,SD,44.36,-100.37
LAROCHE,SD,44.36,-100.37
LINDSEY,SD,44.36,-100.37
NORMAN RANCH,SD,44.36,-100.37
ORTON,SD,44.36,-100.37
HAYES,SD,44.37,-101.02
SANSARC,SD,44.37,-101.02
FORT THOMPSON,SD,44.04,-99.41
CROW CREEK,SD,44.04,-99.41
FRANKFORT,SD,44.87,-98.3
SPINK COLONY,SD,44.87,-98.3
FREDERICK,SD,45.83,-98.5
ELM LAKE,SD,45.83,-98.5
FREEMAN,SD,43.35,-97.43
FULTON,SD,43.72,-97.82
PLANO,SD,43.72,-97.82
GANN VALLEY,SD,44.03,-98.98
BAILEY,SD,44.03,-98.98
GARDEN CITY,SD,44.95,-97.58
GARRETSON,SD,43.71,-96.5
SHERMAN,SD,43.71,-96.5
PALISADE,SD,43.71,-96.5
GARY,SD,44.79,-96.45
GAYVILLE,SD,42.88,-97.17
GEDDES,SD,43.25,-98.69
BOVEE,SD,43.25,-98.69
GETTYSBURG,SD,45,-99.95
FOREST CITY,SD,45,-99.95
GORMAN,SD,45,-99.95
LEBANON,SD,45.06,-99.76
GLENHAM,SD,45.53,-100.27
GOODWIN,SD,44.87,-96.84
BEMIS,SD,44.87,-96.84
DALLAS,SD,43.23,-99.51
DIXON,SD,43.23,-99.51
PAXTON,SD,43.23,-99.51
GREGORY,SD,43.23,-99.42
IONA,SD,43.23,-99.42
CARLOCK,SD,43.23,-99.42
GRENVILLE,SD,45.46,-97.38
FERNEY,SD,45.33,-98.09
GROTON,SD,45.45,-98.1
JAMES,SD,45.45,-98.1
PUTNEY,SD,45.45,-98.1
HAMILL,SD,43.59,-99.67
HARRISBURG,SD,43.43,-96.69
LAKE ALVIN,SD,43.43,-96.69
HARROLD,SD,44.52,-99.73
JOE CREEK,SD,44.52,-99.73
HARTFORD,SD,43.62,-96.94
WALL LAKE,SD,43.62,-96.94
HAYTI,SD,44.65,-97.2
THOMAS,SD,44.65,-97.2
HAZEL,SD,44.75,-97.38
HECLA,SD,45.88,-98.15
HENRY,SD,44.88,-97.46
HERMOSA,SD,43.84,-103.19
FOLSOM,SD,43.84,-103.19
HAYWARD,SD,43.84,-103.19
RED SHIRT,SD,43.84,-103.19
HERREID,SD,45.83,-100.07
HERRICK,SD,43.11,-99.18
SAINT CHARLES,SD,43.12,-99.08
ST CHARLES,SD,43.12,-99.08
HIGHMORE,SD,44.52,-99.43
HOWELL,SD,44.52,-99.43
TENNIS,SD,44.52,-99.43
STEPHAN,SD,44.24,-99.45
HOLABIRD,SD,44.52,-99.59
HILL CITY,SD,43.93,-103.57
ROCHFORD,SD,43.93,-103.57
DEERFIELD,SD,43.93,-103.57
MYSTIC,SD,43.93,-103.57
HITCHCOCK,SD,44.62,-98.4
BONILLA,SD,44.62,-98.4
HOSMER,SD,45.57,-99.47
HOT SPRINGS,SD,43.43,-103.48
HEPPNER,SD,43.43,-103.48
MAVERICK,SD,43.43,-103.48
MINNEKATA,SD,43.43,-103.48
HOVEN,SD,45.24,-99.77
HOWARD,SD,44.01,-97.52
ROSWELL,SD,44.01,-97.52
ARGONNE,SD,44.01,-97.52
VILAS,SD,44.01,-97.52
HOWES,SD,44.62,-102.04
PLAINVIEW,SD,44.62,-102.04
BRIDGER,SD,44.62,-102.04
RED SCAFFOLD,SD,44.62,-102.04
HUDSON,SD,43.12,-96.45
MOE,SD,43.12,-96.45
NORWAY CENTER,SD,43.12,-96.45
HUMBOLDT,SD,43.64,-97.07
WELLINGTON,SD,43.64,-97.07
HURLEY,SD,43.27,-97.09
FLYGER,SD,43.27,-97.09
TURKEY RIDGE,SD,43.27,-97.09
HURON,SD,44.36,-98.21
BROADLAND,SD,44.36,-98.21
HURON COLONY,SD,44.36,-98.21
JAMES VALLEY,SD,44.36,-98.21
LAKE BYRON,SD,44.36,-98.21
DAKOTA CENTRAL MPC,SD,44.36,-98.21
IDEAL,SD,43.54,-99.9
IPSWICH,SD,45.44,-99.02
MINA,SD,45.44,-99.02
CRAVEN,SD,45.44,-99.02
POWELL,SD,45.44,-99.02
IRENE,SD,43.08,-97.15
MAYFIELD,SD,43.08,-97.15
IROQUOIS,SD,44.36,-97.84
BANCROFT,SD,44.36,-97.84
ESMOND,SD,44.36,-97.84
MANCHESTER,SD,44.36,-97.84
ISABEL,SD,45.39,-101.42
FIRESTEEL,SD,45.39,-101.42
LIGHTCAP,SD,45.39,-101.42
JAVA,SD,45.5,-99.88
JEFFERSON,SD,42.6,-96.56
KADOKA,SD,43.83,-101.5
KAYLOR,SD,43.21,-97.81
KENNEBEC,SD,43.9,-99.86
HOUSTON,SD,43.9,-99.86
IRON MOUNTAIN,SD,43.9,-99.86
KEYSTONE,SD,43.89,-103.42
KIMBALL,SD,43.74,-98.95
LYONVILLE,SD,43.74,-98.95
KRANZBURG,SD,44.88,-96.9
KYLE,SD,43.42,-102.16
LAKE ANDES,SD,43.15,-98.53
RAVINIA,SD,43.15,-98.53
LAKE CITY,SD,45.72,-97.41
RED IRON LAKE,SD,45.72,-97.41
LAKE NORDEN,SD,44.57,-97.2
ALSVILLE,SD,44.57,-97.2
ERWIN,SD,44.48,-97.44
LAKE PRESTON,SD,44.48,-97.44
SPIRIT LAKE,SD,44.48,-97.44
LANGFORD,SD,45.6,-97.82
LANTRY,SD,45.02,-101.43
LEAD,SD,44.35,-103.76
CENTRAL CITY,SD,44.35,-103.76
LEMMON,SD,45.93,-102.15
SHADEHILL,SD,45.93,-102.15
THUNDER HAWK,SD,45.93,-102.15
WHITE BUTTE,SD,45.93,-102.15
LENNOX,SD,43.35,-96.89
NAOMI,SD,43.35,-96.89
LEOLA,SD,45.72,-98.93
LESTERVILLE,SD,43.03,-97.59
LETCHER,SD,43.89,-98.14
STORLA,SD,43.89,-98.14
LITTLE EAGLE,SD,45.68,-100.79
LONG LAKE,SD,45.77,-99.25
LOWER BRULE,SD,44.07,-99.58
LYONS,SD,43.71,-96.77
MC INTOSH,SD,45.92,-101.35
MC LAUGHLIN,SD,45.81,-100.81
KENEL,SD,45.81,-100.81
MAPLE LEAF,SD,45.81,-100.81
MADISON,SD,44,-97.1
JUNIUS,SD,44,-97.1
LAKE HERMAN,SD,44,-97.1
ORLAND,SD,44,-97.1
MANDERSON,SD,43.23,-102.47
MANSFIELD,SD,45.24,-98.56
MARION,SD,43.42,-97.26
MONROE,SD,43.48,-97.21
LONG VALLEY,SD,43.46,-101.49
MARTIN,SD,43.17,-101.72
VETAL,SD,43.17,-101.72
HARRINGTON,SD,43.17,-101.72
PATRICIA,SD,43.17,-101.72
SWETT,SD,43.17,-101.72
TUTHILL,SD,43.15,-101.49
MARVIN,SD,45.26,-96.91
MEADOW,SD,45.53,-102.21
GLAD VALLEY,SD,45.53,-102.21
ANDERSON,SD,45.53,-102.21
ATHBOY,SD,45.53,-102.21
COAL SPRINGS,SD,45.53,-102.21
MELLETTE,SD,45.15,-98.49
MENNO,SD,43.23,-97.57
MIDLAND,SD,44.07,-101.15
OTTUMWA,SD,44.07,-101.15
CAPA,SD,44.07,-101.15
ENGLAND RANCH,SD,44.07,-101.15
KIRLEY,SD,44.07,-101.15
MOENVILLE,SD,44.07,-101.15
NOWLIN,SD,44.07,-101.15
STAMFORD,SD,44.07,-101.15
LABOLT,SD,45.01,-96.69
MILBANK,SD,45.21,-96.63
STATE AUTO INSURANCE,SD,45.21,-96.63
MILESVILLE,SD,44.46,-101.68
BILLSBURG,SD,44.46,-101.68
HARTLEY,SD,44.46,-101.68
MILLER,SD,44.52,-98.98
COMO,SD,44.52,-98.98
MISSION,SD,43.3,-100.66
HIDDEN TIMBER,SD,43.3,-100.66
OLSONVILLE,SD,43.3,-100.66
PINE RUN,SD,43.3,-100.66
MISSION HILL,SD,42.92,-97.27
MITCHELL,SD,43.73,-98.03
LOOMIS,SD,43.73,-98.03
BETTS,SD,43.73,-98.03
LAKE MITCHELL,SD,43.73,-98.03
MOBRIDGE,SD,45.54,-100.43
FOSTER,SD,45.54,-100.43
GOPHER,SD,45.54,-100.43
PROMISE,SD,45.54,-100.43
WALKER,SD,45.91,-101.09
MONTROSE,SD,43.7,-97.18
RAMSEY,SD,43.7,-97.18
KELDRON,SD,45.93,-101.8
MORRISTOWN,SD,45.93,-101.71
WATAUGA,SD,45.92,-101.54
MOUND CITY,SD,45.72,-100.06
CAMPBELL,SD,45.72,-100.06
MOUNT VERNON,SD,43.71,-98.26
LODGEPOLE,SD,45.8,-102.66
MURDO,SD,43.88,-100.71
KARY,SD,43.88,-100.71
VAN METRE,SD,43.88,-100.71
NEMO,SD,44.19,-103.5
NEW EFFINGTON,SD,45.85,-96.91
HAMMER,SD,45.85,-96.91
MUD BUTTE,SD,45,-102.87
OPAL,SD,45,-102.87
ZEONA,SD,45,-102.87
INLAND,SD,45,-102.87
NEWELL,SD,44.71,-103.41
CASTLE ROCK,SD,44.71,-103.41
CEDAR CANYON,SD,44.71,-103.41
GILL,SD,44.71,-103.41
HOOVER,SD,44.71,-103.41
NEW HOLLAND,SD,43.42,-98.64
JOUBERT,SD,43.42,-98.64
NEW UNDERWOOD,SD,44.09,-102.83
VIEWFIELD,SD,44.09,-102.83
NISLAND,SD,44.67,-103.55
ARPAN,SD,44.67,-103.55
NORRIS,SD,43.46,-101.2
BLACKPIPE,SD,43.46,-101.2
WANAMAKER,SD,43.46,-101.2
NORTH SIOUX CITY,SD,42.53,-96.5
DAKOTA DUNES,SD,42.53,-96.5
MCCOOK LAKE,SD,42.53,-96.5
N SIOUX CITY,SD,42.53,-96.5
NORTHVILLE,SD,45.15,-98.57
CHELSEA,SD,45.15,-98.57
NUNDA,SD,44.16,-97.01
RUTLAND,SD,44.06,-96.94
OACOMA,SD,43.79,-99.38
OELRICHS,SD,43.18,-103.23
SMITHWICK,SD,43.3,-103.22
OGLALA,SD,43.18,-102.73
OKATON,SD,43.88,-100.89
OKREEK,SD,43.36,-100.38
OLDHAM,SD,44.22,-97.3
OLIVET,SD,43.24,-97.67
WITTENBERG,SD,43.24,-97.67
ONAKA,SD,45.19,-99.46
ONIDA,SD,44.7,-100.06
KASPER,SD,44.7,-100.06
ORAL,SD,43.4,-103.26
ORIENT,SD,44.9,-99.08
POLO,SD,44.9,-99.08
PARKER,SD,43.39,-97.13
PARKSTON,SD,43.39,-97.98
BEARDSLEY,SD,43.39,-97.98
MARCY COLONY,SD,43.39,-97.98
MILLTOWN,SD,43.39,-97.98
PARMELEE,SD,43.32,-101.03
PEEVER,SD,45.54,-96.95
PHILIP,SD,44.04,-101.66
HILLAND,SD,44.04,-101.66
PLUM CREEK,SD,44.04,-101.66
PICKSTOWN,SD,43.06,-98.53
PIEDMONT,SD,44.23,-103.4
BETHLEHEM,SD,44.23,-103.4
GRASHUL,SD,44.23,-103.4
TILFORD,SD,44.23,-103.4
PIERPONT,SD,45.49,-97.83
PIERRE,SD,44.37,-100.32
AMES,SD,44.37,-100.32
CANNING,SD,44.37,-100.32
EAKIN,SD,44.37,-100.32
FAIRBANK,SD,44.37,-100.32
FRANCIS,SD,44.37,-100.32
OAHE,SD,44.37,-100.32
OKOBOJO,SD,44.37,-100.32
ROUSSEAU,SD,44.37,-100.32
WENDT,SD,44.37,-100.32
PINE RIDGE,SD,43.02,-102.55
CALICO,SD,43.02,-102.55
PINE RIDGE RESERVATION,SD,43.02,-102.55
PLANKINTON,SD,43.71,-98.48
PLATTE,SD,43.38,-98.84
ACADEMY,SD,43.38,-98.84
EAGLE,SD,43.38,-98.84
POLLOCK,SD,45.9,-100.29
PORCUPINE,SD,43.27,-102.33
ROCKYFORD,SD,43.27,-102.33
SHARPS CORNER,SD,43.27,-102.33
PRESHO,SD,43.9,-100.05
EDNA,SD,43.9,-100.05
HILMOE,SD,43.9,-100.05
SWEENEY,SD,43.9,-100.05
PRINGLE,SD,43.6,-103.59
PUKWANA,SD,43.77,-99.18
SHELBY,SD,43.77,-99.18
QUINN,SD,43.98,-102.12
COTTONWOOD,SD,43.98,-102.12
CACTUS FLATS,SD,43.98,-102.12
RAMONA,SD,44.12,-97.21
RAPID CITY,SD,44.07,-103.23
JOLLY ACRES,SD,44.07,-103.23
OLD TOWN,SD,44.07,-103.23
ROCKERVILLE,SD,44.07,-103.23
SILVER CITY,SD,44.07,-103.23
HISEGA,SD,44.07,-103.23
PACTOLA LAKE,SD,44.07,-103.23
RAYMOND,SD,44.91,-97.93
CLARK COLONY,SD,44.91,-97.93
REDFIELD,SD,44.87,-98.52
ZELL,SD,44.87,-98.52
REDIG,SD,45.27,-103.54
REE HEIGHTS,SD,44.51,-99.2
RELIANCE,SD,43.88,-99.6
GRASS ROPE,SD,43.88,-99.6
LYMAN,SD,43.88,-99.6
REVA,SD,45.54,-103.08
REVILLO,SD,45.01,-96.57
ALBEE,SD,45.01,-96.57
RIDGEVIEW,SD,45.08,-100.8
LA PLANT,SD,45.08,-100.8
ROCKHAM,SD,44.9,-98.82
ROSCOE,SD,45.45,-99.33
GLEN,SD,45.45,-99.33
GRETNA,SD,45.45,-99.33
LOYALTON,SD,45.45,-99.33
ROSEBUD,SD,43.23,-100.83
ROSEBUD INDIAN RESERVATION,SD,43.23,-100.83
YANKTON INDIAN RESERVATION,SD,43.23,-100.83
ROSHOLT,SD,45.86,-96.73
VICTOR,SD,45.86,-96.73
WHITE ROCK,SD,45.86,-96.73
ROSLYN,SD,45.49,-97.49
SAINT FRANCIS,SD,43.14,-100.9
SPRING CREEK,SD,43.14,-100.9
SAINT LAWRENCE,SD,44.51,-98.94
ST LAWRENCE,SD,44.51,-98.94
SAINT ONGE,SD,44.56,-103.74
SALEM,SD,43.72,-97.38
CENTER,SD,43.72,-97.38
UNITYVILLE,SD,43.72,-97.38
SCENIC,SD,43.78,-102.55
CONATA,SD,43.78,-102.55
IMLAY,SD,43.78,-102.55
SCOTLAND,SD,43.14,-97.71
AKASKA,SD,45.33,-100.12
SELBY,SD,45.5,-100.03
LOWRY,SD,45.5,-100.03
SITKA,SD,45.5,-100.03
SENECA,SD,45.06,-99.5
SINAI,SD,44.24,-97.04
LAKE SINAI,SD,44.24,-97.04
SIOUX FALLS,SD,43.54,-96.73
SHINDLER,SD,43.54,-96.73
BUFFALO RIDGE,SD,43.54,-96.73
ELLIS,SD,43.54,-96.73
PAYTRUST,SD,43.55,-96.7
MIDLAND LIFE INS CO,SD,43.54,-96.73
AUGUSTANA COLLEGE,SD,43.54,-96.73
EARTH RESOURCES OBS,SD,43.54,-96.73
SISSETON,SD,45.66,-97.04
AGENCY VILLAGE,SD,45.66,-97.04
AGENCY VLG,SD,45.66,-97.04
DRY WOOD LAKE,SD,45.66,-97.04
TEKAKWITHA,SD,45.66,-97.04
SOUTH SHORE,SD,45.1,-96.93
SPEARFISH,SD,44.48,-103.84
BLACK HILLS STATE UNIVERSITY,SD,44.48,-103.84
SPENCER,SD,43.72,-97.59
SPRINGFIELD,SD,42.85,-97.89
RUNNING WATER,SD,42.85,-97.89
STICKNEY,SD,43.58,-98.43
AURORA CENTER,SD,43.58,-98.43
STOCKHOLM,SD,45.1,-96.79
STRANDBURG,SD,45.04,-96.76
TROY,SD,45.04,-96.76
STURGIS,SD,44.41,-103.51
HEREFORD,SD,44.41,-103.51
MARCUS,SD,44.41,-103.51
BEAR BUTTE,SD,44.41,-103.51
CLOUGH,SD,44.41,-103.51
FAIRPOINT,SD,44.41,-103.51
VOLUNTEER,SD,44.41,-103.51
SUMMIT,SD,45.3,-97.03
TABOR,SD,42.94,-97.65
JANOUSEK,SD,42.94,-97.65
LAKEPORT,SD,42.94,-97.65
TEA,SD,43.44,-96.83
GLENCROSS,SD,45.43,-100.88
TIMBER LAKE,SD,45.42,-101.07
TOLSTOY,SD,45.2,-99.61
TORONTO,SD,44.57,-96.64
JOHNSONVILLE,SD,44.57,-96.64
TRAIL CITY,SD,45.47,-100.73
TRENT,SD,43.9,-96.65
TRIPP,SD,43.22,-97.96
TULARE,SD,44.73,-98.5
SPOTTWOOD,SD,44.73,-98.5
TURTON,SD,45.04,-98.09
TWIN BROOKS,SD,45.2,-96.78
TYNDALL,SD,42.98,-97.86
KINGSBURY,SD,42.98,-97.86
UNION CENTER,SD,44.56,-102.66
RED OWL,SD,44.56,-102.66
STONEVILLE,SD,44.56,-102.66
CHALK BUTTE,SD,44.56,-102.66
UTICA,SD,42.98,-97.49
JANESVILLE,SD,42.98,-97.49
VALE,SD,44.61,-103.4
VALLEY SPRINGS,SD,43.58,-96.46
VALLEY SPGS,SD,43.58,-96.46
BEN CLAIRE,SD,43.58,-96.46
VEBLEN,SD,45.86,-97.28
HILLHEAD,SD,45.86,-97.28
BURBANK,SD,42.76,-96.83
VERMILLION,SD,42.78,-96.92
MECKLING,SD,42.78,-96.92
GREENFIELD,SD,42.78,-96.92
HUB CITY,SD,42.78,-96.92
WESTERVILLE,SD,42.78,-96.92
VIBORG,SD,43.17,-97.08
CENTER POINT,SD,43.17,-97.08
HOOKER,SD,43.17,-97.08
MIDWAY,SD,43.17,-97.08
SWAN LAKE,SD,43.17,-97.08
VIVIAN,SD,43.92,-100.29
MCCLURE,SD,43.92,-100.29
VOLGA,SD,44.32,-96.92
VOLIN,SD,42.95,-97.18
DANTE,SD,43.03,-98.18
MARTY,SD,42.99,-98.42
WAGNER,SD,42.99,-98.42
GREENWOOD,SD,43.07,-98.3
WAKONDA,SD,43,-97.1
WAKPALA,SD,45.65,-100.53
STANDING ROCK,SD,45.65,-100.53
INTERIOR,SD,43.72,-101.98
HEADLEE RANCH,SD,43.72,-101.98
POTATO CREEK,SD,43.72,-101.98
WALL,SD,43.99,-102.23
CREIGHTON,SD,43.99,-102.23
DOWLING,SD,43.99,-102.23
WALLACE,SD,45.08,-97.47
WANBLEE,SD,43.57,-101.66
HILES,SD,43.57,-101.66
HISLE,SD,43.57,-101.66
WARNER,SD,45.32,-98.49
OWANKA,SD,44.01,-102.58
WASTA,SD,44.01,-102.58
WICKSVILLE,SD,44.01,-102.58
ELM SPRINGS,SD,44.06,-102.44
GUMBO,SD,44.06,-102.44
WATERTOWN,SD,44.91,-97.16
WAVERLY,SD,44.91,-97.16
APPLEBY,SD,44.91,-97.16
FOLEY,SD,44.91,-97.16
GROVER,SD,44.91,-97.16
KAMPESKA,SD,44.91,-97.16
PELICAN,SD,44.91,-97.16
RAUVILLE,SD,44.91,-97.16
ORTLEY,SD,45.33,-97.2
WAUBAY,SD,45.33,-97.3
BLUE DOG LAKE,SD,45.33,-97.3
WEBSTER,SD,45.33,-97.52
LILY,SD,45.33,-97.52
HOLMQUIST,SD,45.33,-97.52
WENTWORTH,SD,43.99,-96.96
LAKE MADISON,SD,43.99,-96.96
SMITHS PARK,SD,43.99,-96.96
WESSINGTON,SD,44.45,-98.69
DANFORTH,SD,44.45,-98.69
VAYLAND,SD,44.45,-98.69
WESSINGTON SPRINGS,SD,44.08,-98.57
WESSINGTN SPG,SD,44.08,-98.57
WESTPORT,SD,45.64,-98.49
WETONKA,SD,45.64,-98.49
WHITE,SD,44.43,-96.64
BUSHNELL,SD,44.43,-96.64
ROLAND COLONY,SD,44.43,-96.64
WHITEHORSE,SD,45.29,-100.92
WHITE LAKE,SD,43.72,-98.71
ROBEY,SD,43.72,-98.71
WHITE OWL,SD,44.59,-102.42
WHITE RIVER,SD,43.56,-100.74
CEDARBUTTE,SD,43.56,-100.74
WESTOVER,SD,43.56,-100.74
WHITEWOOD,SD,44.46,-103.64
VIENNA,SD,44.7,-97.49
NAPLES,SD,44.7,-97.49
WILLOW LAKE,SD,44.62,-97.63
WILMOT,SD,45.4,-96.85
MADSEN BEACH,SD,45.4,-96.85
SODAK PARK,SD,45.4,-96.85
WINFRED,SD,43.99,-97.36
WINNER,SD,43.37,-99.85
CARTER,SD,43.37,-99.85
CLEARFIELD,SD,43.37,-99.85
KEYAPAHA,SD,43.37,-99.85
